,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Categories,,Distinct Categories,Score ,Top Categories
9098,31d142d9-4557-4613-bce5-cfe63cd0a3cf,dislike,2020-09-02 7:54,photo,soccer,10,1457,,,,
9099,31d142d9-4557-4613-bce5-cfe63cd0a3cf,heart,2021-03-04 3:56,photo,soccer,60,1457,,,,
9100,31d142d9-4557-4613-bce5-cfe63cd0a3cf,adore,2020-12-01 3:28,photo,soccer,72,1457,,,,
9101,31d142d9-4557-4613-bce5-cfe63cd0a3cf,want,2020-09-24 18:08,photo,soccer,70,1457,,,,
9102,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,2021-03-31 23:15,photo,soccer,20,1457,,,,
9103,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,2020-08-10 2:46,photo,soccer,20,1457,,,,
9104,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2021-05-31 6:31,photo,soccer,75,1457,,,,
9105,31d142d9-4557-4613-bce5-cfe63cd0a3cf,heart,2020-12-08 10:48,photo,soccer,60,1457,,,,
9106,31d142d9-4557-4613-bce5-cfe63cd0a3cf,indifferent,2021-04-28 8:10,photo,soccer,20,1457,,,,
9107,31d142d9-4557-4613-bce5-cfe63cd0a3cf,dislike,2020-09-26 21:26,photo,soccer,10,1457,,,,
9108,31d142d9-4557-4613-bce5-cfe63cd0a3cf,hate,2020-12-09 5:18,photo,soccer,5,1457,,,,
9109,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2020-07-21 6:52,photo,soccer,75,1457,,,,
9110,31d142d9-4557-4613-bce5-cfe63cd0a3cf,love,2020-10-07 1:58,photo,soccer,65,1457,,,,
9112,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,2020-11-21 4:45,audio,healthy eating,70,1717,,,,
9113,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,2021-06-08 11:38,audio,healthy eating,65,1717,,,,
9114,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,2020-09-11 7:29,audio,healthy eating,12,1717,,,,
9115,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,2020-08-04 14:05,audio,healthy eating,65,1717,,,,
9116,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,intrigued,2021-01-06 9:37,audio,healthy eating,45,1717,,,,
9117,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,2021-02-17 9:57,audio,healthy eating,70,1717,,,,
9118,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,2021-03-31 6:00,audio,healthy eating,12,1717,,,,
9119,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,2021-04-16 3:41,audio,healthy eating,5,1717,,,,
9120,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,adore,2020-11-12 17:58,audio,healthy eating,72,1717,,,,
9121,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,want,2021-01-08 18:48,audio,healthy eating,70,1717,,,,
9122,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,cherish,2020-08-24 18:45,audio,healthy eating,70,1717,,,,
9123,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,disgust,2020-07-29 20:32,audio,healthy eating,0,1717,,,,
9124,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,love,2021-01-11 7:17,audio,healthy eating,65,1717,,,,
9125,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,dislike,2020-10-15 17:58,audio,healthy eating,10,1717,,,,
9126,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,worried,2021-03-28 16:38,audio,healthy eating,12,1717,,,,
9127,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,hate,2021-01-31 2:23,audio,healthy eating,5,1717,,,,
9128,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,peeking,2021-01-01 23:39,audio,healthy eating,35,1717,,,,
9129,77f0131d-a06e-40d6-8f6d-a64c0491d1b5,dislike,2021-05-18 16:47,audio,healthy eating,10,1717,,,,
9131,ad5ddd13-b8ea-4174-ad71-da1663c7f959,cherish,2020-08-21 0:43,video,Technology,70,1698,,,,
9132,ad5ddd13-b8ea-4174-ad71-da1663c7f959,super love,2021-03-23 7:54,video,Technology,75,1698,,,,
9133,ad5ddd13-b8ea-4174-ad71-da1663c7f959,adore,2020-07-22 16:31,video,Technology,72,1698,,,,
9135,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2021-04-27 18:36,audio,tennis,0,1328,,,,
9136,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2021-05-18 16:05,audio,tennis,70,1328,,,,
9137,447954af-c2c0-4546-881c-3ba1cb104209,hate,2021-02-17 23:10,audio,tennis,5,1328,,,,
9138,447954af-c2c0-4546-881c-3ba1cb104209,heart,2020-12-01 13:43,audio,tennis,60,1328,,,,
9139,447954af-c2c0-4546-881c-3ba1cb104209,peeking,2020-12-24 5:40,audio,tennis,35,1328,,,,
9140,447954af-c2c0-4546-881c-3ba1cb104209,like,2021-02-03 14:17,audio,tennis,50,1328,,,,
9141,447954af-c2c0-4546-881c-3ba1cb104209,heart,2020-11-09 18:42,audio,tennis,60,1328,,,,
9142,447954af-c2c0-4546-881c-3ba1cb104209,love,2021-06-14 22:04,audio,tennis,65,1328,,,,
9143,447954af-c2c0-4546-881c-3ba1cb104209,adore,2020-06-30 6:34,audio,tennis,72,1328,,,,
9144,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2021-02-01 5:47,audio,tennis,70,1328,,,,
9145,447954af-c2c0-4546-881c-3ba1cb104209,intrigued,2020-10-28 1:56,audio,tennis,45,1328,,,,
9146,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2020-12-30 21:32,audio,tennis,0,1328,,,,
9147,447954af-c2c0-4546-881c-3ba1cb104209,hate,2020-08-01 2:59,audio,tennis,5,1328,,,,
9148,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2020-11-18 3:01,audio,tennis,70,1328,,,,
9149,447954af-c2c0-4546-881c-3ba1cb104209,interested,2021-05-25 21:56,audio,tennis,30,1328,,,,
9150,447954af-c2c0-4546-881c-3ba1cb104209,scared,2020-10-11 11:51,audio,tennis,15,1328,,,,
9151,447954af-c2c0-4546-881c-3ba1cb104209,worried,2020-10-07 21:04,audio,tennis,12,1328,,,,
9152,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2020-12-26 10:57,audio,tennis,0,1328,,,,
9153,447954af-c2c0-4546-881c-3ba1cb104209,interested,2021-03-12 19:11,audio,tennis,30,1328,,,,
9154,447954af-c2c0-4546-881c-3ba1cb104209,intrigued,2021-05-07 15:17,audio,tennis,45,1328,,,,
9155,447954af-c2c0-4546-881c-3ba1cb104209,worried,2021-01-28 9:11,audio,tennis,12,1328,,,,
9156,447954af-c2c0-4546-881c-3ba1cb104209,intrigued,2020-11-06 17:17,audio,tennis,45,1328,,,,
9157,447954af-c2c0-4546-881c-3ba1cb104209,scared,2021-02-12 21:14,audio,tennis,15,1328,,,,
9158,447954af-c2c0-4546-881c-3ba1cb104209,love,2021-04-07 3:16,audio,tennis,65,1328,,,,
9159,447954af-c2c0-4546-881c-3ba1cb104209,scared,2020-07-15 13:19,audio,tennis,15,1328,,,,
9160,447954af-c2c0-4546-881c-3ba1cb104209,super love,2020-09-27 18:22,audio,tennis,75,1328,,,,
9161,447954af-c2c0-4546-881c-3ba1cb104209,like,2020-10-16 1:38,audio,tennis,50,1328,,,,
9162,447954af-c2c0-4546-881c-3ba1cb104209,cherish,2021-02-04 11:44,audio,tennis,70,1328,,,,
9163,447954af-c2c0-4546-881c-3ba1cb104209,interested,2021-04-07 12:56,audio,tennis,30,1328,,,,
9164,447954af-c2c0-4546-881c-3ba1cb104209,disgust,2020-07-04 16:15,audio,tennis,0,1328,,,,
9165,447954af-c2c0-4546-881c-3ba1cb104209,love,2020-07-24 10:52,audio,tennis,65,1328,,,,
9166,447954af-c2c0-4546-881c-3ba1cb104209,want,2021-04-08 10:27,audio,tennis,70,1328,,,,
9168,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2021-04-03 6:36,photo,public speaking,30,1217,,,,
9169,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2020-09-27 15:54,photo,public speaking,30,1217,,,,
9170,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2020-12-26 13:31,photo,public speaking,30,1217,,,,
9171,a8d3e5b8-7838-477c-82ce-4c90029e56ce,worried,2021-03-26 19:06,photo,public speaking,12,1217,,,,
9172,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,2020-11-30 15:46,photo,public speaking,0,1217,,,,
9173,a8d3e5b8-7838-477c-82ce-4c90029e56ce,adore,2020-12-20 22:44,photo,public speaking,72,1217,,,,
9174,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2021-06-12 1:28,photo,public speaking,70,1217,,,,
9175,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2021-01-05 20:29,photo,public speaking,50,1217,,,,
9176,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2020-06-21 17:20,photo,public speaking,5,1217,,,,
9177,a8d3e5b8-7838-477c-82ce-4c90029e56ce,peeking,2021-03-22 3:13,photo,public speaking,35,1217,,,,
9178,a8d3e5b8-7838-477c-82ce-4c90029e56ce,adore,2020-11-29 3:36,photo,public speaking,72,1217,,,,
9179,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-01-28 22:03,photo,public speaking,75,1217,,,,
9180,a8d3e5b8-7838-477c-82ce-4c90029e56ce,love,2020-12-23 14:59,photo,public speaking,65,1217,,,,
9181,a8d3e5b8-7838-477c-82ce-4c90029e56ce,scared,2020-11-28 23:06,photo,public speaking,15,1217,,,,
9182,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2021-05-30 3:50,photo,public speaking,5,1217,,,,
9183,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2020-09-25 20:29,photo,public speaking,75,1217,,,,
9184,a8d3e5b8-7838-477c-82ce-4c90029e56ce,indifferent,2020-09-07 3:11,photo,public speaking,20,1217,,,,
9185,a8d3e5b8-7838-477c-82ce-4c90029e56ce,scared,2020-10-31 6:55,photo,public speaking,15,1217,,,,
9186,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-05-02 5:27,photo,public speaking,75,1217,,,,
9187,a8d3e5b8-7838-477c-82ce-4c90029e56ce,dislike,2021-06-17 14:40,photo,public speaking,10,1217,,,,
9188,a8d3e5b8-7838-477c-82ce-4c90029e56ce,disgust,2020-06-26 18:14,photo,public speaking,0,1217,,,,
9189,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2020-12-04 16:00,photo,public speaking,70,1217,,,,
9190,a8d3e5b8-7838-477c-82ce-4c90029e56ce,love,2021-04-17 3:25,photo,public speaking,65,1217,,,,
9191,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2021-06-15 21:03,photo,public speaking,50,1217,,,,
9192,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2020-08-12 23:58,photo,public speaking,70,1217,,,,
9193,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2020-07-31 10:56,photo,public speaking,5,1217,,,,
9194,a8d3e5b8-7838-477c-82ce-4c90029e56ce,heart,2020-08-15 7:58,photo,public speaking,60,1217,,,,
9195,a8d3e5b8-7838-477c-82ce-4c90029e56ce,cherish,2020-10-24 6:26,photo,public speaking,70,1217,,,,
9196,a8d3e5b8-7838-477c-82ce-4c90029e56ce,cherish,2020-09-22 23:02,photo,public speaking,70,1217,,,,
9197,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2020-10-17 0:40,photo,public speaking,50,1217,,,,
9198,a8d3e5b8-7838-477c-82ce-4c90029e56ce,indifferent,2020-12-12 21:41,photo,public speaking,20,1217,,,,
9199,a8d3e5b8-7838-477c-82ce-4c90029e56ce,love,2021-04-09 16:01,photo,public speaking,65,1217,,,,
9200,a8d3e5b8-7838-477c-82ce-4c90029e56ce,like,2020-12-18 0:12,photo,public speaking,50,1217,,,,
9201,a8d3e5b8-7838-477c-82ce-4c90029e56ce,hate,2020-10-20 5:23,photo,public speaking,5,1217,,,,
9202,a8d3e5b8-7838-477c-82ce-4c90029e56ce,heart,2021-02-05 21:45,photo,public speaking,60,1217,,,,
9203,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2021-03-07 5:57,photo,public speaking,30,1217,,,,
9204,a8d3e5b8-7838-477c-82ce-4c90029e56ce,want,2021-03-25 5:31,photo,public speaking,70,1217,,,,
9205,a8d3e5b8-7838-477c-82ce-4c90029e56ce,dislike,2021-01-06 0:56,photo,public speaking,10,1217,,,,
9206,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-01-02 2:27,photo,public speaking,75,1217,,,,
9207,a8d3e5b8-7838-477c-82ce-4c90029e56ce,dislike,2020-12-16 11:04,photo,public speaking,10,1217,,,,
9208,a8d3e5b8-7838-477c-82ce-4c90029e56ce,interested,2021-03-06 16:14,photo,public speaking,30,1217,,,,
9210,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,peeking,2020-11-18 19:58,video,dogs,35,1338,,,,
9211,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,super love,2020-10-17 21:53,video,dogs,75,1338,,,,
9212,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,heart,2020-06-18 12:18,video,dogs,60,1338,,,,
9213,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,adore,2021-05-10 20:04,video,dogs,72,1338,,,,
9214,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,dislike,2020-11-19 13:38,video,dogs,10,1338,,,,
9215,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,adore,2021-01-15 16:38,video,dogs,72,1338,,,,
9216,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,2021-02-09 3:19,video,dogs,0,1338,,,,
9217,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,super love,2020-08-25 13:10,video,dogs,75,1338,,,,
9218,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,intrigued,2020-08-17 12:11,video,dogs,45,1338,,,,
9219,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,like,2020-07-09 8:00,video,dogs,50,1338,,,,
9220,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,2021-04-20 15:17,video,dogs,0,1338,,,,
9221,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,indifferent,2020-10-26 19:37,video,dogs,20,1338,,,,
9222,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,heart,2021-02-22 4:44,video,dogs,60,1338,,,,
9223,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,interested,2021-05-14 7:04,video,dogs,30,1338,,,,
9224,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,interested,2020-09-28 10:15,video,dogs,30,1338,,,,
9225,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,interested,2021-05-20 16:22,video,dogs,30,1338,,,,
9226,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,dislike,2020-06-23 1:56,video,dogs,10,1338,,,,
9227,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,cherish,2020-11-30 23:54,video,dogs,70,1338,,,,
9228,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,disgust,2021-05-06 21:03,video,dogs,0,1338,,,,
9230,3b436c19-72fe-429a-80dd-88d24ef549d1,hate,2021-02-08 21:53,video,soccer,5,1457,,,,
9231,3b436c19-72fe-429a-80dd-88d24ef549d1,peeking,2020-12-03 15:17,video,soccer,35,1457,,,,
9232,3b436c19-72fe-429a-80dd-88d24ef549d1,cherish,2020-10-28 20:37,video,soccer,70,1457,,,,
9233,3b436c19-72fe-429a-80dd-88d24ef549d1,like,2021-04-19 9:43,video,soccer,50,1457,,,,
9234,3b436c19-72fe-429a-80dd-88d24ef549d1,like,2021-06-02 16:31,video,soccer,50,1457,,,,
9235,3b436c19-72fe-429a-80dd-88d24ef549d1,worried,2021-02-05 4:35,video,soccer,12,1457,,,,
9236,3b436c19-72fe-429a-80dd-88d24ef549d1,heart,2020-12-18 20:42,video,soccer,60,1457,,,,
9237,3b436c19-72fe-429a-80dd-88d24ef549d1,disgust,2020-08-03 17:25,video,soccer,0,1457,,,,
9238,3b436c19-72fe-429a-80dd-88d24ef549d1,want,2020-08-15 1:54,video,soccer,70,1457,,,,
9239,3b436c19-72fe-429a-80dd-88d24ef549d1,like,2021-01-06 18:51,video,soccer,50,1457,,,,
9240,3b436c19-72fe-429a-80dd-88d24ef549d1,worried,2021-01-14 6:13,video,soccer,12,1457,,,,
9242,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-04-09 15:50,audio,public speaking,35,1217,,,,
9243,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-03-27 22:43,audio,public speaking,35,1217,,,,
9244,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-05-29 3:16,audio,public speaking,35,1217,,,,
9245,0c042b6c-725e-4591-a666-cf32c5ec7cc8,love,2020-11-11 10:54,audio,public speaking,65,1217,,,,
9246,0c042b6c-725e-4591-a666-cf32c5ec7cc8,worried,2021-03-17 8:51,audio,public speaking,12,1217,,,,
9247,0c042b6c-725e-4591-a666-cf32c5ec7cc8,like,2021-04-14 12:18,audio,public speaking,50,1217,,,,
9248,0c042b6c-725e-4591-a666-cf32c5ec7cc8,scared,2020-07-31 7:59,audio,public speaking,15,1217,,,,
9249,0c042b6c-725e-4591-a666-cf32c5ec7cc8,intrigued,2021-05-13 7:54,audio,public speaking,45,1217,,,,
9250,0c042b6c-725e-4591-a666-cf32c5ec7cc8,like,2021-03-26 8:31,audio,public speaking,50,1217,,,,
9251,0c042b6c-725e-4591-a666-cf32c5ec7cc8,intrigued,2020-08-15 3:52,audio,public speaking,45,1217,,,,
9252,0c042b6c-725e-4591-a666-cf32c5ec7cc8,intrigued,2021-01-20 19:10,audio,public speaking,45,1217,,,,
9253,0c042b6c-725e-4591-a666-cf32c5ec7cc8,interested,2020-11-08 1:45,audio,public speaking,30,1217,,,,
9254,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2021-03-04 4:00,audio,public speaking,35,1217,,,,
9255,0c042b6c-725e-4591-a666-cf32c5ec7cc8,worried,2020-06-26 23:02,audio,public speaking,12,1217,,,,
9256,0c042b6c-725e-4591-a666-cf32c5ec7cc8,peeking,2020-08-14 9:36,audio,public speaking,35,1217,,,,
9257,0c042b6c-725e-4591-a666-cf32c5ec7cc8,dislike,2021-03-01 20:07,audio,public speaking,10,1217,,,,
9259,dfdf6d34-e60b-4d21-9973-4bf07769be78,peeking,2020-07-15 11:20,photo,public speaking,35,1217,,,,
9260,dfdf6d34-e60b-4d21-9973-4bf07769be78,scared,2021-01-03 14:38,photo,public speaking,15,1217,,,,
9261,dfdf6d34-e60b-4d21-9973-4bf07769be78,heart,2020-11-01 8:39,photo,public speaking,60,1217,,,,
9262,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,2020-09-01 6:59,photo,public speaking,50,1217,,,,
9263,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,2020-08-20 3:05,photo,public speaking,0,1217,,,,
9264,dfdf6d34-e60b-4d21-9973-4bf07769be78,heart,2021-05-27 6:18,photo,public speaking,60,1217,,,,
9265,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2021-06-02 13:23,photo,public speaking,30,1217,,,,
9266,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2021-05-11 11:14,photo,public speaking,30,1217,,,,
9267,dfdf6d34-e60b-4d21-9973-4bf07769be78,super love,2021-04-13 5:00,photo,public speaking,75,1217,,,,
9268,dfdf6d34-e60b-4d21-9973-4bf07769be78,intrigued,2021-05-25 10:00,photo,public speaking,45,1217,,,,
9269,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,2021-05-24 10:07,photo,public speaking,10,1217,,,,
9270,dfdf6d34-e60b-4d21-9973-4bf07769be78,adore,2020-08-21 11:48,photo,public speaking,72,1217,,,,
9271,dfdf6d34-e60b-4d21-9973-4bf07769be78,cherish,2021-04-25 11:58,photo,public speaking,70,1217,,,,
9272,dfdf6d34-e60b-4d21-9973-4bf07769be78,peeking,2021-01-17 2:19,photo,public speaking,35,1217,,,,
9273,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2021-01-01 7:43,photo,public speaking,30,1217,,,,
9274,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2020-07-05 22:49,photo,public speaking,65,1217,,,,
9275,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2020-09-07 8:07,photo,public speaking,65,1217,,,,
9276,dfdf6d34-e60b-4d21-9973-4bf07769be78,worried,2021-02-22 14:11,photo,public speaking,12,1217,,,,
9277,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,2020-11-21 7:50,photo,public speaking,10,1217,,,,
9278,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,2021-01-10 20:11,photo,public speaking,20,1217,,,,
9279,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,2020-12-05 19:20,photo,public speaking,50,1217,,,,
9280,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,2021-05-28 17:36,photo,public speaking,20,1217,,,,
9281,dfdf6d34-e60b-4d21-9973-4bf07769be78,like,2021-05-15 8:26,photo,public speaking,50,1217,,,,
9282,dfdf6d34-e60b-4d21-9973-4bf07769be78,heart,2021-01-12 3:32,photo,public speaking,60,1217,,,,
9283,dfdf6d34-e60b-4d21-9973-4bf07769be78,interested,2020-11-16 12:31,photo,public speaking,30,1217,,,,
9284,dfdf6d34-e60b-4d21-9973-4bf07769be78,want,2020-10-21 5:21,photo,public speaking,70,1217,,,,
9285,dfdf6d34-e60b-4d21-9973-4bf07769be78,scared,2021-04-22 8:38,photo,public speaking,15,1217,,,,
9286,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2020-10-21 18:40,photo,public speaking,65,1217,,,,
9287,dfdf6d34-e60b-4d21-9973-4bf07769be78,dislike,2021-02-22 12:10,photo,public speaking,10,1217,,,,
9288,dfdf6d34-e60b-4d21-9973-4bf07769be78,intrigued,2021-06-11 15:08,photo,public speaking,45,1217,,,,
9289,dfdf6d34-e60b-4d21-9973-4bf07769be78,love,2021-02-25 0:32,photo,public speaking,65,1217,,,,
9290,dfdf6d34-e60b-4d21-9973-4bf07769be78,disgust,2021-01-28 1:42,photo,public speaking,0,1217,,,,
9291,dfdf6d34-e60b-4d21-9973-4bf07769be78,indifferent,2021-05-03 7:12,photo,public speaking,20,1217,,,,
9293,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-11-13 6:50,GIF,culture,65,1676,,,,
9294,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,2020-07-31 7:24,GIF,culture,72,1676,,,,
9295,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-07-12 1:34,GIF,culture,75,1676,,,,
9296,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,2020-09-29 21:30,GIF,culture,72,1676,,,,
9297,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-01-05 22:15,GIF,culture,75,1676,,,,
9298,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-02-17 22:13,GIF,culture,75,1676,,,,
9299,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2020-08-03 17:03,GIF,culture,45,1676,,,,
9300,cebae43b-4f77-4689-86e0-66fb107d5eef,want,2020-12-14 5:51,GIF,culture,70,1676,,,,
9301,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-04-10 19:00,GIF,culture,75,1676,,,,
9302,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2020-12-13 8:15,GIF,culture,20,1676,,,,
9303,cebae43b-4f77-4689-86e0-66fb107d5eef,disgust,2021-03-06 0:05,GIF,culture,0,1676,,,,
9304,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2021-03-27 15:15,GIF,culture,20,1676,,,,
9305,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,2021-05-07 7:18,GIF,culture,5,1676,,,,
9306,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,2021-04-25 23:40,GIF,culture,15,1676,,,,
9307,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-10-14 5:53,GIF,culture,65,1676,,,,
9308,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-06-22 9:36,GIF,culture,75,1676,,,,
9309,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-11-25 12:48,GIF,culture,75,1676,,,,
9310,cebae43b-4f77-4689-86e0-66fb107d5eef,hate,2020-11-29 13:33,GIF,culture,5,1676,,,,
9311,cebae43b-4f77-4689-86e0-66fb107d5eef,like,2021-03-29 10:32,GIF,culture,50,1676,,,,
9312,cebae43b-4f77-4689-86e0-66fb107d5eef,worried,2021-05-17 22:58,GIF,culture,12,1676,,,,
9313,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-11-18 11:39,GIF,culture,65,1676,,,,
9314,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2020-08-16 9:28,GIF,culture,45,1676,,,,
9315,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2020-07-19 1:21,GIF,culture,20,1676,,,,
9316,cebae43b-4f77-4689-86e0-66fb107d5eef,want,2020-06-26 8:36,GIF,culture,70,1676,,,,
9317,cebae43b-4f77-4689-86e0-66fb107d5eef,adore,2021-05-15 15:48,GIF,culture,72,1676,,,,
9318,cebae43b-4f77-4689-86e0-66fb107d5eef,heart,2021-04-28 22:30,GIF,culture,60,1676,,,,
9319,cebae43b-4f77-4689-86e0-66fb107d5eef,dislike,2021-06-08 10:32,GIF,culture,10,1676,,,,
9320,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-10-16 16:50,GIF,culture,75,1676,,,,
9321,cebae43b-4f77-4689-86e0-66fb107d5eef,interested,2020-12-09 17:56,GIF,culture,30,1676,,,,
9322,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,2020-12-10 15:40,GIF,culture,15,1676,,,,
9323,cebae43b-4f77-4689-86e0-66fb107d5eef,indifferent,2020-08-11 13:23,GIF,culture,20,1676,,,,
9324,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2020-10-18 16:06,GIF,culture,65,1676,,,,
9325,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2021-05-16 23:02,GIF,culture,45,1676,,,,
9326,cebae43b-4f77-4689-86e0-66fb107d5eef,intrigued,2020-07-31 8:30,GIF,culture,45,1676,,,,
9327,cebae43b-4f77-4689-86e0-66fb107d5eef,want,2020-08-08 0:59,GIF,culture,70,1676,,,,
9328,cebae43b-4f77-4689-86e0-66fb107d5eef,love,2021-02-05 16:08,GIF,culture,65,1676,,,,
9329,cebae43b-4f77-4689-86e0-66fb107d5eef,interested,2021-05-02 21:46,GIF,culture,30,1676,,,,
9331,7e2e14e2-79eb-41d0-8d5f-eba20460f049,interested,2021-02-06 17:58,photo,dogs,30,1338,,,,
9332,7e2e14e2-79eb-41d0-8d5f-eba20460f049,hate,2021-05-06 0:51,photo,dogs,5,1338,,,,
9333,7e2e14e2-79eb-41d0-8d5f-eba20460f049,adore,2020-06-22 16:58,photo,dogs,72,1338,,,,
9334,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,2020-11-23 19:13,photo,dogs,70,1338,,,,
9335,7e2e14e2-79eb-41d0-8d5f-eba20460f049,cherish,2021-05-15 22:24,photo,dogs,70,1338,,,,
